30.0	10.0	0.0
31.766681429166717	10.812553894906571	0.0
33.522945138110465	11.597723557024487	0.0
35.26879112683126	12.35550898635375	0.0
37.0042193953291	13.085910182894363	0.0
38.72922994360398	13.788927146646321	0.0
40.4438227716559	14.464559877609625	0.0
42.14799787948486	15.112808375784274	0.0
43.84175526709087	15.733672641170273	0.0
45.52509493447391	16.32715267376762	0.0
47.198016881634004	16.89324847357631	0.0
48.860521108571135	17.43196004059635	0.0
50.512607615285305	17.943287374827733	0.0
52.154276401776514	18.427230476270466	0.0
53.78552746804476	18.883789344924544	0.0
55.406360814090064	19.312963980789974	0.0
57.01677643991239	19.714754383866744	0.0
58.61677434551177	20.089160554154866	0.0
60.20635453088819	20.43618249165433	0.0
61.78551699604165	20.755820196365143	0.0
