0.0	10.0
1.5789473684210527	10.0
3.1578947368421053	10.0
4.7368421052631575	10.0
6.315789473684211	10.0
7.894736842105264	10.0
9.473684210526315	10.0
11.052631578947368	10.0
12.631578947368421	10.0
14.210526315789474	10.0
15.789473684210527	10.0
17.36842105263158	10.0
18.94736842105263	10.0
20.526315789473685	10.0
22.105263157894736	10.0
23.68421052631579	10.0
25.263157894736842	10.0
26.842105263157894	10.0
28.42105263157895	10.0
30.0	10.0
30.0	10.0
31.57894736842105	10.736275249718418
33.1578947368421	11.472550499436837
34.73684210526316	12.208825749155256
36.31578947368421	12.945100998873677
37.89473684210526	13.681376248592091
39.473684210526315	14.417651498310512
41.05263157894737	15.153926748028933
42.631578947368425	15.89020199774735
44.21052631578947	16.62647724746577
45.78947368421053	17.36275249718419
47.368421052631575	18.099027746902607
48.94736842105263	18.835302996621024
50.526315789473685	19.571578246339445
52.10526315789474	20.307853496057863
53.684210526315795	21.044128745776284
55.26315789473684	21.7804039954947
56.84210526315789	22.51667924521312
58.421052631578945	23.252954494931537
60.0	23.989229744649958
