0.0	25.0	0.0	10.0	0.0	10.0	60.0	0.0
1.5789473684210527	25.0	0.0	10.789473684210526	0.1410258907532224	10.0	60.0	2.175745844760569
3.1578947368421053	25.0	0.0	11.578947368421053	0.2820517815064448	10.0	60.0	4.351491689521138
4.7368421052631575	25.0	0.0	12.368421052631579	0.4230776722596672	10.0	60.0	6.527237534281707
6.315789473684211	25.0	0.0	13.157894736842106	0.5641035630128896	10.0	60.0	8.702983379042276
7.894736842105264	25.0	0.0	13.947368421052632	0.7051294537661119	10.0	60.0	10.878729223802846
9.473684210526315	25.0	0.0	14.736842105263158	0.8461553445193344	10.0	60.0	13.054475068563415
11.052631578947368	25.0	0.0	15.526315789473685	0.9871812352725567	10.0	60.0	15.230220913323983
12.631578947368421	25.0	0.0	16.315789473684212	1.128207126025779	10.0	60.0	17.405966758084553
14.210526315789474	25.0	0.0	17.105263157894736	1.2692330167790016	10.0	60.0	19.581712602845123
15.789473684210527	25.0	0.0	17.894736842105264	1.4102589075322238	10.0	60.0	21.757458447605693
17.36842105263158	25.0	0.0	18.684210526315788	1.5512847982854463	10.0	60.0	23.93320429236626
18.94736842105263	25.0	0.0	19.473684210526315	1.6923106890386688	10.0	60.0	26.10895013712683
20.526315789473685	25.0	0.0	20.263157894736842	1.833336579791891	10.0	60.0	28.2846959818874
22.105263157894736	25.0	0.0	21.05263157894737	1.9743624705451135	10.0	60.0	30.460441826647966
23.68421052631579	25.0	0.0	21.842105263157897	2.115388361298336	10.0	60.0	32.636187671408535
25.263157894736842	25.0	0.0	22.63157894736842	2.256414252051558	10.0	60.0	34.811933516169105
26.842105263157894	25.0	0.0	23.421052631578945	2.3974401428047805	10.0	60.0	36.987679360929675
28.42105263157895	25.0	0.0	24.210526315789473	2.538466033558003	10.0	60.0	39.163425205690245
30.0	25.0	0.0	25.0	2.6794919243112254	10.0	60.0	41.339171050450815
30.0	25.0	None	None	2.6794919243112254	10.0	None	None
31.57894736842105	25.859956371076358	None	None	3.5910976125053713	9.473684210526317	None	None
33.1578947368421	26.719912742152715	None	None	4.502703300699517	8.947368421052632	None	None
34.73684210526316	27.579869113229076	None	None	5.414308988893664	8.421052631578947	None	None
36.31578947368421	28.439825484305437	None	None	6.325914677087809	7.894736842105264	None	None
37.89473684210526	29.29978185538179	None	None	7.237520365281956	7.368421052631579	None	None
39.473684210526315	30.159738226458153	None	None	8.149126053476103	6.842105263157895	None	None
41.05263157894737	31.019694597534514	None	None	9.060731741670248	6.315789473684211	None	None
42.631578947368425	31.87965096861087	None	None	9.972337429864393	5.789473684210527	None	None
44.21052631578947	32.739607339687225	None	None	10.88394311805854	5.2631578947368425	None	None
45.78947368421053	33.59956371076359	None	None	11.795548806252686	4.7368421052631575	None	None
47.368421052631575	34.45952008183994	None	None	12.707154494446831	4.210526315789474	None	None
48.94736842105263	35.319476452916305	None	None	13.618760182640978	3.6842105263157894	None	None
50.526315789473685	36.17943282399266	None	None	14.530365870835123	3.157894736842106	None	None
52.10526315789474	37.03938919506902	None	None	15.44197155902927	2.6315789473684212	None	None
53.684210526315795	37.899345566145385	None	None	16.353577247223413	2.105263157894738	None	None
55.26315789473684	38.759301937221736	None	None	17.265182935417563	1.5789473684210513	None	None
56.84210526315789	39.6192583082981	None	None	18.176788623611706	1.05263157894737	None	None
58.421052631578945	40.47921467937446	None	None	19.088394311805853	0.526315789473685	None	None
60.0	41.339171050450815	None	None	20.0	0.0	None	None
None	None	None	None	20.0	0.0	None	None
None	None	None	None	22.105263157894736	0.0	None	None
None	None	None	None	24.210526315789473	0.0	None	None
None	None	None	None	26.315789473684212	0.0	None	None
None	None	None	None	28.421052631578945	0.0	None	None
None	None	None	None	30.526315789473685	0.0	None	None
None	None	None	None	32.631578947368425	0.0	None	None
None	None	None	None	34.73684210526316	0.0	None	None
None	None	None	None	36.84210526315789	0.0	None	None
None	None	None	None	38.94736842105263	0.0	None	None
None	None	None	None	41.05263157894737	0.0	None	None
None	None	None	None	43.1578947368421	0.0	None	None
None	None	None	None	45.26315789473684	0.0	None	None
None	None	None	None	47.368421052631575	0.0	None	None
None	None	None	None	49.473684210526315	0.0	None	None
None	None	None	None	51.578947368421055	0.0	None	None
None	None	None	None	53.68421052631579	0.0	None	None
None	None	None	None	55.78947368421053	0.0	None	None
None	None	None	None	57.89473684210526	0.0	None	None
None	None	None	None	60.0	0.0	None	None
