30.0	25.0	0.0
31.510733253533015	25.950969219248243	0.0
33.057256536412346	26.8649559015306	0.0
34.63956984863799	27.74196004684706	0.0
36.25767319020996	28.58198165519763	0.0
37.91156656112825	29.38502072658232	0.0
39.601249961392845	30.151077261001106	0.0
41.32672339100377	30.880151258454006	0.0
43.087986849961	31.572242718941027	0.0
44.88504033826456	32.22735164246215	0.0
46.71788385591442	32.84547802901738	0.0
48.586517402910616	33.426621878606724	0.0
50.490940979253125	33.970783191230176	0.0
52.431154584941936	34.47796196688773	0.0
54.407158219977084	34.948158205579404	0.0
56.41895188435855	35.381371907305194	0.0
58.46653557808632	35.777603072065084	0.0
60.54990930116041	36.136851699859086	0.0
62.66907305358083	36.459117790687195	0.0
64.82402683534755	36.744401344549416	0.0
