30.0	25.0	0.0
30.447378143412102	24.570743057701236	0.0
30.9121131498841	24.160340694801114	0.0
31.393411027453197	23.76949407685231	0.0
31.89044948676914	23.398870958745288	0.0
32.402379345961805	23.049104543860288	0.0
32.9283259814542	22.720792402249934	0.0
33.46739082224211	22.41449544970088	0.0
34.01865288508766	22.13073698941853	0.0
34.581170348003674	21.87000181797235	0.0
35.153982159340764	21.63273539702903	0.0
35.73610967972796	21.419343092288692	0.0
36.32655835406163	21.230189480924423	0.0
36.92431941068622	21.06559772870826	0.0
37.5283715848637	20.925849037887897	0.0
38.13768286358721	20.811182166757376	0.0
38.751212248757994	20.72179302174254	0.0
39.367911535713226	20.657834322698164	0.0
39.98672710406601	20.6194153419887	0.0
40.60660171779821	20.606601717798213	0.0
40.60660171779821	20.606601717798213	0.0
40.722381986754556	20.60835671134297	0.0
40.83805587161423	20.61362007941057	0.0
40.95351708603105	20.622386985782697	0.0
41.06865953906995	20.634649375033128	0.0
41.1833774326881	20.650395979929414	0.0
41.29756535894687	20.669612331785714	0.0
41.4111183968654	20.69228077375729	0.0
41.523932208826636	20.718380477064382	0.0
41.63590313644748	20.74788746013065	0.0
41.74692829582469	20.780774610618494	0.0
41.85690567206925	20.817011710341106	0.0
41.965734213042225	20.856565463028275	0.0
42.073313922205976	20.899399524920504	0.0
42.17954595050546	20.94547453816329	0.0
42.28433268719517	20.994748166970854	0.0
42.38757784952826	21.0471751365262	0.0
42.489186571225474	21.1027072745816	0.0
42.58906548964246	21.161293555721453	0.0
42.68712283155562	21.222880148246695	0.0
42.68712283155562	21.222880148246695	0.0
44.19785608508863	22.173849367494938	0.0
45.74437936796796	23.08783604977729	0.0
47.32669268019361	23.96484019509375	0.0
48.944796021765576	24.804861803444325	0.0
50.59868939268386	25.607900874829014	0.0
52.288372792948465	26.3739574092478	0.0
54.01384622255938	27.1030314067007	0.0
55.77510968151662	27.795122867187718	0.0
57.57216316982017	28.450231790708845	0.0
59.40500668747004	29.068358177264074	0.0
61.27364023446623	29.649502026853416	0.0
63.17806381080874	30.19366333947687	0.0
65.11827741649756	30.700842115134428	0.0
67.0942810515327	31.1710383538261	0.0
69.10607471591416	31.604252055551886	0.0
71.15365840964193	32.00048322031178	0.0
73.23703213271602	32.35973184810578	0.0
75.35619588513644	32.68199793893389	0.0
77.51114966690318	32.96728149279611	0.0
